,Gender,Listed_Date,Ranking,Name,Brand,Price,Url,Material_1,Material_2,Material_3,Feature_1,Feature_2,Feature_3,Feature_4,Material_4,Feature_5,Feature_6,Material_5,Feature_7,Material_6,Feature_8,Feature_9
79,women,2019-01-06,80,SweatyRocks Leggings Women Crisscross Stirrup Tights Gym Yoga Workout Pants,sweatyrocks,13.99,https://www.amazon.com/SweatyRocks-Leggings-Crisscross-Stirrup-Workout/dp/B01M6CE1KQ,all/any Spandex,Rayon Blended,Spandex <= 10%,,,,,,,,,,,,
80,women,2019-01-06,81,Maxi Women's Galaxy Star Active Colored Printed Stretchy Yoga Workout Leggings,maxi,9.49,https://www.amazon.com/Maxi-Colored-Printed-Stretchy-Leggings/dp/B07JG4GFHJ,Spandex 11~20%,all/any Spandex,Polyester Blended,涼爽透氣,,,,,,,,,,,
81,women,2019-01-06,82,ONGASOFT Yoga Pants for Women Fitness Mesh Workout Leggings Yoga Capris,ongasoft,24.99,https://www.amazon.com/ONGASOFT-Fitness-Workout-Leggings-Capris/dp/B076C43N4W,Polyamide(Nylon) Blended,all/any Spandex,Spandex 11~20%,涼爽透氣,結構性透氣,單向導溼快乾,,,,,,,,,
82,women,2019-01-06,83,"TSLA Yoga 21"" Capri Mid-Waist Pants w Hidden Pocket FYC31 / FYP31",tesla,11.98,https://www.amazon.com/TSLA-Capri-Mid-Waist-Hidden-Pocket/dp/B07M9W2KD3,all/any Spandex,Polyester Blended,,涼爽透氣,單向導溼快乾,,,,,,,,,,
83,women,2019-01-06,84,DIBAOLONG Womens Yoga Pants Wide Leg Comfy Drawstring Loose Straight Lounge Running Workout Legging,dibaolong,13.49,https://www.amazon.com/DIBAOLONG-Drawstring-Straight-Running-Workout/dp/B07K66HDVH,Spandex <= 10%,all/any Spandex,Rayon Blended,涼爽透氣,,,,,,,,,,,
84,women,2019-01-06,85,KT Buttery Super Soft Leggings for Women - Full Length Lightweight Leggings - Casual Solid Leggings Pants with Plus Size,kt,11.99,https://www.amazon.com/KT-Buttery-Super-Leggings-Women/dp/B07FCL82TY,all/any Spandex,Polyester Blended,Spandex <= 10%,舒適伸展,四面彈,,,,,,,,,,
85,women,2019-01-06,86,Sylonway Women's High Waist Yoga Pants with Pockets & Mesh Tummy Control Workout Running Leggings for Sports Fitness Gym,sylonway,17.49,https://www.amazon.com/Sylonway-Pockets-Control-Workout-Leggings/dp/B07HQKZ5QT,,,,結構性透氣,,,,,,,,,,,
86,women,2019-01-06,87,RBX Active Women's Gym Yoga Capri Length Workout Leggings with Mesh,rbx,22.45,https://www.amazon.com/RBX-Active-Womens-Workout-Leggings/dp/B06WGZ5QYQ,Spandex 11~20%,all/any Spandex,Polyester Blended,結構性透氣,涼爽透氣,舒適伸展,單向導溼快乾,,,,,,,,
87,women,2019-01-06,88,CW-X Women's Mid Rise Full Length Stabilyx Compression Legging Tights,cwx,109.5,https://www.amazon.com/CW-X-Womens-Stabilyx-Compression-Legging/dp/B07FB86L4P,Spandex 11~20%,all/any Spandex,Polyamide(Nylon) Blended,蒸發性涼感,提升運動效能設計,涼爽透氣,反光功能,Polyester Blended,抗紫外線,四面彈,,舒適平滑縫合,,,
88,women,2019-01-06,89,TSLA Women's Compression Long Sleeve T-Shirts Cool Dry Baselayer FUD01 / FUT02 / FUB03,tesla,11.98,https://www.amazon.com/TSLA-Womens-Compression-T-Shirts-Baselayer/dp/B07M9VW86W,Spandex 11~20%,all/any Spandex,Polyester Blended,提升運動效能設計,異味控制,涼爽透氣,單向導溼快乾,,抗菌功能,舒適伸展,,,,,
89,women,2019-01-06,90,Splendor flying Women's Yoga Capri Legging Inner Pocket Non See-Through Fabric Leggings,splendorflying,15.99,https://www.amazon.com/Splendor-flying-Legging-See-Through-Leggings/dp/B07CQ34GL8,all/any Spandex,Polyamide(Nylon) Blended,,涼爽透氣,單向導溼快乾,四面彈,,,,,,,,,
90,women,2019-01-06,91,Under Armour Women's HeatGear Armour Printed Legging,underarmour,58.33,https://www.amazon.com/Under-Armour-HeatGear-Printed-Legging/dp/B077XR184X,Spandex 11~20%,all/any Spandex,Polyester Blended,提升運動效能設計,人體工學舒適設計,四面彈,單向導溼快乾,,舒適平滑縫合,,,,,,
91,women,2019-01-06,92,Zinmore Women's Capri Yoga Pants Exercise Running Workout Leggings Pockets,zinmore,13.98,https://www.amazon.com/Zinmore-Exercise-Running-Workout-Leggings/dp/B07BLHPCTC,Spandex 11~20%,all/any Spandex,Polyester Blended,蒸發性涼感,提升運動效能設計,涼爽透氣,四面彈,,單向導溼快乾,舒適伸展,,,,,
92,women,2019-01-06,93,"Sekermaet Yoga Leggings High Waist, Gym Workout Tights Athletic Pants Running for Women Compression",sekermaet,17.48,https://www.amazon.com/Sekermaet-Leggings-Workout-Athletic-Compression/dp/B07CJZJ5Y3,all/any Spandex,Polyamide(Nylon) Blended,Spandex <= 10%,提升運動效能設計,一體成型,涼爽透氣,結構性透氣,,四面彈,單向導溼快乾,,,,,
93,women,2019-01-06,94,RUNNING GIRL Ombre Seamless Gym Leggings Power Stretch High Waisted Yoga Pants for Women Running Workout Leggings,runninggirl,22.48,https://www.amazon.com/RUNNING-GIRL-Seamless-Leggings-Stretch/dp/B07L1G97R7,,,,舒適伸展,一體成型,涼爽透氣,單向導溼快乾,,四面彈,,,,,,
94,women,2019-01-06,95,"X-Fit Sports Women High Waisted Yoga Pants - Running Workout Legging with Hidden Pocket,Non See-Through",xfitsports,19.99,https://www.amazon.com/X-Fit-Sports-Women-Waisted-Pants/dp/B07HRV1RW3,Spandex 11~20%,all/any Spandex,Polyamide(Nylon) Blended,蒸發性涼感,涼爽透氣,單向導溼快乾,,,,,,,,,
95,women,2019-01-06,96,Vogyal High-Waist Yoga Pants Tummy Control 4 Way Stretch Workout Leggings with Pockets,vogyal,13.84,https://www.amazon.com/Vogyal-High-Waist-Control-Stretch-Leggings/dp/B07GNGKSM7,Spandex 11~20%,all/any Spandex,Polyamide(Nylon) Blended,提升運動效能設計,涼爽透氣,人體工學舒適設計,四面彈,Polyester Blended,保暖禦寒,單向導溼快乾,,,,,
96,women,2019-01-06,97,DEAR SPARKLE High Waist Yoga Capri with 3 Pockets Workout Tummy Control Running Capris Plus (S2),dearsparkle,17.99,https://www.amazon.com/DEAR-SPARKLE-Pockets-Workout-Control/dp/B07JCP5F82,Spandex 11~20%,all/any Spandex,Polyester Blended,提升運動效能設計,一體成型,涼爽透氣,四面彈,,單向導溼快乾,舒適伸展,,,,,
97,women,2019-01-06,98,REETOYO High Waist Yoga Pants with Side Pockets Tummy Control Workout Running 4 Way Stretch Yoga Leggings,reetoyo,15.27,https://www.amazon.com/REETOYO-Pockets-Control-Workout-Leggings/dp/B07JY6HCSB,all/any Spandex,Polyester Blended,,涼爽透氣,四面彈,單向導溼快乾,舒適平滑縫合,,舒適伸展,,,,,,
98,women,2019-01-06,99,Reebok Women's Legging Full Length Performance Compression Pants,reebok,56.49,https://www.amazon.com/Reebok-Womens-Legging-Performance-Compression/dp/B076DH6XKC,,,,單向導溼快乾,蒸發性涼感,提升運動效能設計,,,,,,,,,
99,women,2019-01-06,100,NORMOV High Waisted Two Pockets Yoga Pants Tummy Control Ruched Butt Workout Leggings for Women,normov,14.18,https://www.amazon.com/NORMOV-Waisted-Pockets-Control-Leggings/dp/B07F1PFQL8,Spandex 11~20%,all/any Spandex,Polyester Blended,提升運動效能設計,Athleisure,單向導溼快乾,四面彈,,,,,,,,
100,women,2019-01-13,1,90 Degree By Reflex - High Waist Power Flex Legging – Tummy Control,90degreebyreflex,34.99,https://www.amazon.com/90-Degree-Reflex-Legging-Control/dp/B07C2PFHRX,Spandex 11~20%,all/any Spandex,Polyamide(Nylon) Blended,提升運動效能設計,四面彈,單向導溼快乾,Athleisure,Polyester Blended,舒適伸展,,,,,,
101,women,2019-01-13,2,Oalka Women Power Flex Yoga Pants Workout Running Leggings,oalka,14.99,https://www.amazon.com/Oalka-Women-Workout-Running-Leggings/dp/B07BT2X2NQ,Polyester Blended,all/any Spandex,Spandex 11~20%,,,,,Polyamide(Nylon) Blended,,,,,,,
102,women,2019-01-13,3,TSLA Yoga Pants High-Waist Tummy Control w Hidden Pocket FYP52 / FYP54 / FYP56 / FYP42,tesla,14.98,https://www.amazon.com/TSLA-High-Waist-Control-Hidden-Pocket/dp/B07MNVR3QK,all/any Spandex,Polyester Blended,,涼爽透氣,單向導溼快乾,,,,,,,,,,
103,women,2019-01-13,4,Homma Premium Thick High Waist Tummy Compression Slimming Leggings,homma,19.5,https://www.amazon.com/Homma-Premium-Compression-Slimming-Leggings/dp/B0716Z6D2W,Polyamide(Nylon) Blended,Spandex 11~20%,all/any Spandex,單向導溼快乾,蒸發性涼感,提升運動效能設計,涼爽透氣,,四面彈,一體成型,,,,,
104,women,2019-01-13,5,"IUGA High Waist Yoga Pants with Pockets, Tummy Control, Workout Pants for Women 4 Way Stretch Yoga Leggings with Pockets",iuga,18.3,https://www.amazon.com/IUGA-Pockets-Control-Workout-Leggings/dp/B079BH5QPP,,,,單向導溼快乾,提升運動效能設計,涼爽透氣,四面彈,,Athleisure,舒適伸展,,,,,
105,women,2019-01-13,6,90 Degree By Reflex Womens Power Flex Yoga Pants,90degreebyreflex,22.49,https://www.amazon.com/90-Degree-Reflex-Womens-Power/dp/B076FKSJH1,Polyester Blended,Polyamide(Nylon) Blended,Spandex 11~20%,,,,,all/any Spandex,,,,,,,
106,women,2019-01-13,7,90 Degree By Reflex – High Waist Tummy Control Shapewear – Power Flex Capri,90degreebyreflex,35.99,https://www.amazon.com/90-Degree-Reflex-Control-Shapewear/dp/B00Q41NPEW,all/any Spandex,Spandex 11~20%,Polyamide(Nylon) Blended,四面彈,單向導溼快乾,提升運動效能設計,Athleisure,Polyester Blended,舒適伸展,,,,,,
107,women,2019-01-13,8,Neleus High Waist Running Workout Leggings for Yoga with Pockets 1 2 Pack,neleus,22.12,https://www.amazon.com/Neleus-Running-Workout-Leggings-Pockets/dp/B0775ZKT7N,Polyester Blended,Spandex 11~20%,all/any Spandex,四面彈,舒適平滑縫合,,,,,,,,,,
108,women,2019-01-13,9,HOFI High Waist Yoga Pants for Women Side & Inner Pockets with Tummy Control Sports Leggings,hofi,16.49,https://www.amazon.com/HOFI-Pockets-Control-Sports-Leggings/dp/B07M62YJHV,Spandex >= 21%,all/any Spandex,Polyester Blended,蒸發性涼感,涼爽透氣,單向導溼快乾,,,,,,,,,
109,women,2019-01-13,10,Baleaf Women's High Waist Yoga Pants Inner Pocket Non See-Through Fabric,baleaf,21.49,https://www.amazon.com/Baleaf-Womens-Pocket-See-Through-Fabric/dp/B078XS1SWD,Spandex 11~20%,Polyamide(Nylon) Blended,all/any Spandex,舒適伸展,舒適平滑縫合,涼爽透氣,單向導溼快乾,Cotton Blended,,,Polyester Blended,,,,
110,women,2019-01-13,11,Queenie Ke Women Power Stretch Leggings Plus Size Yoga Pants Running Tights,queenieke,17.29,https://www.amazon.com/Queenie-Ke-Stretch-Leggings-Running/dp/B01N5P2CBV,,,,涼爽透氣,單向導溼快乾,,,,,,,,,,
111,women,2019-01-13,12,TSLA Yoga Pants Mid & High-Waist Tummy Control w Hidden Pocket FYC32/FYC33/FYC34/FYC36/FYP32,tesla,12.48,https://www.amazon.com/TSLA-High-Waist-Control-Hidden-Pocket/dp/B07M9WW6GL,Spandex 11~20%,all/any Spandex,Polyester Blended,異味控制,涼爽透氣,單向導溼快乾,抗菌功能,,舒適伸展,,,,,,
112,women,2019-01-13,13,Dragon Fit Compression Yoga Pants Power Stretch Workout Leggings High Waist Tummy Control,dragon,25.48,https://www.amazon.com/Dragon-Fit-Compression-Stretch-Leggings/dp/B07DL1BKW5,Cotton Blended,all/any Spandex,Polyamide(Nylon) Blended,提升運動效能設計,涼爽透氣,四面彈,單向導溼快乾,,,,,,,,
113,women,2019-01-13,14,Yogalicious High Waist Ultra Soft Lightweight Leggings -? High Rise Yoga Pants,yogalicious,52.3,https://www.amazon.com/Yogalicious-Waist-Ultra-Lightweight-Leggings/dp/B07BLLWBM2,Spandex 11~20%,all/any Spandex,Polyester Blended,單向導溼快乾,,,,,,,,,,,
114,women,2019-01-13,15,Baleaf Women's Fleece Lined Leggings Yoga Pants Inner Pocket,baleaf,24.99,https://www.amazon.com/Baleaf-Womens-Fleece-Leggings-Pocket/dp/B075FQYX9L,Spandex 11~20%,all/any Spandex,Polyester Blended,涼爽透氣,保暖禦寒,單向導溼快乾,舒適平滑縫合,,刷毛布,舒適伸展,,,,,
115,women,2019-01-13,16,SEASUM Women's High Waist Yoga Pants Tummy Control Slimming Booty Leggings Workout Running Butt Lift Tights,seasum,11.5,https://www.amazon.com/SEASUM-Control-Slimming-Leggings-Workout/dp/B07F6LSC77,Polyester Blended,all/any Spandex,Acrylic Blended,蒸發性涼感,一體成型,單向導溼快乾,羽絨,,涼爽透氣,提升運動效能設計,,,,,
116,women,2019-01-13,17,"Fengbay High Waist Yoga Pants, Pocket Yoga Pants Tummy Control Workout Running 4 Way Stretch Yoga Leggings",fengbay,15.25,https://www.amazon.com/Fengbay-Control-Workout-Running-Leggings/dp/B07GXM2RR3,,,,保暖禦寒,單向導溼快乾,提升運動效能設計,四面彈,,舒適伸展,,,,,,
117,women,2019-01-13,18,FITTIN Women's Workout Leggings Capris With Pocket - Yoga Pants For Running Sports Fitness Gym,fittin,23.49,https://www.amazon.com/FITTIN-Womens-Workout-Leggings-Capris/dp/B077KSCW6G,Polyester Blended,Spandex <= 10%,all/any Spandex,四面彈,單向導溼快乾,,,,,,,,,,
118,women,2019-01-13,19,90 Degree By Reflex High Waist Tummy Control Fleece Lined Leggings Women,90degreebyreflex,22.99,https://www.amazon.com/90-Degree-Reflex-Fleece-Leggings/dp/B016XKDUP2,all/any Spandex,Spandex <= 10%,Spandex 11~20%,刷毛布,保暖禦寒,羽絨,提升運動效能設計,Polyester Blended,Athleisure,反光功能,,舒適伸展,,,
119,women,2019-01-13,20,"FEIVO Yoga Pants, Women's Power Flex Yoga Pants Tummy Control Workout Yoga Capris Pants Leggings",feivo,14.49,https://www.amazon.com/FEIVO-Womens-Control-Workout-Leggings/dp/B074J8Y7S3,all/any Spandex,Polyester Blended,,涼爽透氣,單向導溼快乾,,,,,,,,,,
120,women,2019-01-13,21,ODODOS High Waist Out Pocket Printed Yoga Capris Pants Tummy Control Workout Running 4 Way Stretch Yoga Capris Leggings,ododos,19.98,https://www.amazon.com/ODODOS-Printed-Control-Workout-Leggings/dp/B07DBXNGYG,all/any Spandex,Spandex 11~20%,Polyamide(Nylon) Blended,單向導溼快乾,四面彈,抗菌功能,,,,,,,,,
121,women,2019-01-13,22,adidas Originals Women's 3-Stripes Leggings,adidas,59.06,https://www.amazon.com/adidas-Originals-Womens-3-Stripes-Leggings/dp/B011L2TZ3I,all/any Spandex,Cotton Blended,Spandex <= 10%,,,,,,,,,,,,
122,women,2019-01-13,23,90 Degree By Reflex - Performance Activewear - Printed Yoga Leggings,90degreebyreflex,16.99,https://www.amazon.com/90-Degree-Reflex-Performance-Activewear/dp/B07C1V72NS,Polyester Blended,all/any Spandex,Spandex 11~20%,四面彈,反光功能,Athleisure,單向導溼快乾,,,,,,,,
123,women,2019-01-13,24,"CompressionZ High Waisted Women's Leggings - Smart, Flexible Compression for Yoga, Running, Fitness & Everyday Wear",compressionz,27.43,https://www.amazon.com/CompressionZ-High-Waisted-Womens-Leggings/dp/B015QOIFLK,,,,提升運動效能設計,單向導溼快乾,,,,,,,,,,
124,women,2019-01-13,25,adidas Women's Athletics Essential Linear Tights,adidas,62.155,https://www.amazon.com/adidas-Womens-Athletics-Essential-Linear/dp/B01HPMT8JE,all/any Spandex,Cotton Blended,Spandex <= 10%,舒適伸展,,,,,,,,,,,
125,women,2019-01-13,26,RURING Women's High Waist Yoga Pants Tummy Control Workout Running 4 Way Stretch Yoga Leggings,ruring,15.99,https://www.amazon.com/RURING-Control-Workout-Running-Leggings/dp/B077TMTFRP,Polyamide(Nylon) Blended,,,四面彈,涼爽透氣,單向導溼快乾,,,,,,,,,
126,women,2019-01-13,27,TSLA Women's Thermal Wintergear Compression Baselayer Pants Leggings Tights,tesla,18.98,https://www.amazon.com/TSLA-Wintergear-Compression-Baselayer-Leggings/dp/B07MDGBFJH,all/any Spandex,Polyester Blended,,提升運動效能設計,涼爽透氣,刷毛布,單向導溼快乾,,,,,,,,
127,women,2019-01-13,28,LifeSky Yoga Pants for Women with Pockets High Waist Tummy Control Leggings 4 Way Stretch Soft & Slim Active Pants,lifesky,19.99,https://www.amazon.com/LifeSky-Pockets-Control-Leggings-Stretch/dp/B07KQ6Q3WJ,Spandex >= 21%,all/any Spandex,Polyester Blended,舒適伸展,單向導溼快乾,四面彈,,,,,,,,,
128,women,2019-01-13,29,Under Armour Women's ColdGear Authentic,underarmour,42.49,https://www.amazon.com/Under-Armour-Womens-ColdGear-Authentic/dp/B018HQO09K,,,,刷毛布,單向導溼快乾,,,,,,,,,,
129,women,2019-01-13,30,SEASUM Women Scrunch Butt Yoga Pants Leggings High Waist Waistband Workout Sport Fitness Gym Tights Push Up,seasum,9,https://www.amazon.com/SEASUM-Scrunch-Leggings-Waistband-Workout/dp/B07C84MLX6,all/any Spandex,Polyester Blended,Spandex <= 10%,一體成型,結構性透氣,羽絨,保暖禦寒,,單向導溼快乾,,,,,,
130,women,2019-01-13,31,AJISAI Womens Workout Leggings High Waist Tummy Control Yoga Running Pants Non See-Through Fabric,ajisai,19.99,https://www.amazon.com/AJISAI-Workout-Leggings-Control-See-Through/dp/B0791H3LND,Spandex 11~20%,Cotton Blended,Polyester Blended,蒸發性涼感,涼爽透氣,異味控制,四面彈,all/any Spandex,單向導溼快乾,Athleisure,Polyamide(Nylon) Blended,舒適伸展,,,
131,women,2019-01-13,32,TSLA Yoga Pants Mid-Waist Leggings w Hidden Pocket FYP51/FYP41,tesla,13.48,https://www.amazon.com/TSLA-Mid-Waist-Leggings-Hidden-Pocket/dp/B07M9YH3CB,all/any Spandex,Polyester Blended,,涼爽透氣,單向導溼快乾,,,,,,,,,,
132,women,2019-01-13,33,Bamans Women's Skinny Leg Work Pull on Slim Stretch Yoga Dress Pants w/Tummy Control,bamans,22.98,https://www.amazon.com/Bamans-Womens-Skinny-Stretch-Control/dp/B07K238DHW,Spandex 11~20%,all/any Spandex,Polyester Blended,蒸發性涼感,涼爽透氣,單向導溼快乾,四面彈,,,,,,,,
133,women,2019-01-13,34,Neleus Women's Tummy Control High Waist Capri Leggings with Pockets,neleus,27.61,https://www.amazon.com/Neleus-Womens-Control-Leggings-Pockets/dp/B07KPZHJHH,Spandex 11~20%,all/any Spandex,Polyester Blended,涼爽透氣,蒸發性涼感,四面彈,單向導溼快乾,,,,,,,,
134,women,2019-01-13,35,"Bamans Yoga Dress Pants,?Tummy Control Workout Leggings for Women, Office Strechy Skinny Pants",bamans,17.49,https://www.amazon.com/Bamans-Control-Workout-Leggings-Strechy/dp/B071HQX9KB,Spandex 11~20%,all/any Spandex,Polyester Blended,,,,,,,,,,,,
135,women,2019-01-13,36,EAST HONG Women's Yoga Leggings Exercise Workout Pants Gym Tights,easthong,17.49,https://www.amazon.com/EAST-HONG-Leggings-Exercise-Workout/dp/B07CSFV7HT,Spandex 11~20%,all/any Spandex,Polyester Blended,涼爽透氣,四面彈,單向導溼快乾,,,,,,,,,
136,women,2019-01-13,37,Women Weight Loss Hot Neoprene Sauna Sweat Pants with Side Pocket Workout Thighs Slimming Capris Leggings Body Shaper,traininggirl,19.99,https://www.amazon.com/Weight-Neoprene-Workout-Slimming-Leggings/dp/B07DLW1S41,Polyester Blended,,,單向導溼快乾,蒸發性涼感,提升運動效能設計,舒適伸展,,,,,,,,
137,women,2019-01-13,38,"Yogipace Women's 34"" Inseam High Rise/Mid Rise Goddess Extra Long Leggings Yoga Over The Heel Legging - Tall Length",yogipace,28.99,https://www.amazon.com/Yogipace-Womens-Goddess-Leggings-Legging/dp/B07BJKRGLF,Spandex 11~20%,Cotton Blended,Polyester Blended,單向導溼快乾,四面彈,,,all/any Spandex,,,Polyamide(Nylon) Blended,,,,
138,women,2019-01-13,39,Witkey Printed Extra Long Women Yoga Leggings High Waist Tummy Control Over The Heel Yoga Pants,witkey,15.99,https://www.amazon.com/Witkey-Printed-Women-Leggings-Control/dp/B07C8GJ8MH,,,,提升運動效能設計,涼爽透氣,單向導溼快乾,,,,,,,,,
139,women,2019-01-13,40,ALONG FIT Yoga Pants Women Cell Phone Pockets Side/Inner Compression Workout Leggings Tummy Control Yoga Leggings Capris,alongfit,15.24,https://www.amazon.com/ALONG-FIT-Pockets-Compression-Leggings/dp/B07D15HBRY,Polyester Blended,,,提升運動效能設計,涼爽透氣,單向導溼快乾,四面彈,,,,,,,,
140,women,2019-01-13,41,NIKE Women's Pro Tights,nike,76.29,https://www.amazon.com/NIKE-Pro-Dri-Fit-Training-Tights/dp/B077BG27NX,,,,涼爽透氣,單向導溼快乾,,,,,,,,,,
141,women,2019-01-13,42,G Gradual Leggings for Women High Waist Tummy Control Compression Sport Leggings Yoga Leggings with Pockets,ggradual,21.49,https://www.amazon.com/Gradual-Leggings-Control-Compression-Pockets/dp/B07HMRQX36,Spandex 11~20%,all/any Spandex,Polyamide(Nylon) Blended,蒸發性涼感,提升運動效能設計,涼爽透氣,四面彈,,單向導溼快乾,,,,,,
142,women,2019-01-13,43,OMKAGI Women's Yoga Pants High Waist Workout Leggings Tummy Control Running Activewear,omkagi,14.99,https://www.amazon.com/OMKAGI-Workout-Leggings-Control-Activewear/dp/B07H4P6C3Z,all/any Spandex,Polyester Blended,,提升運動效能設計,一體成型,涼爽透氣,,,,,,,,,
143,women,2019-01-13,44,"NIRLON Yoga Pants for Women Best Black Leggings Straight Leg 28""/30""/32""/34"" Inseam Length Regular & Plus Size Petite/Tall",nirlon,18.79,https://www.amazon.com/NIRLON-Leggings-Straight-Inseam-Regular/dp/B0797L6V5N,Polyester Blended,Cotton Blended,Spandex <= 10%,提升運動效能設計,涼爽透氣,保暖禦寒,,all/any Spandex,,,,,,,
144,women,2019-01-13,45,Mint Lilac Women's High Waist Workout Yoga Pants Athletic Tummy Control Leggings,mintlilac,19.99,https://www.amazon.com/Mint-Lilac-Workout-Athletic-Leggings/dp/B07KK9P465,Spandex >= 21%,all/any Spandex,Polyester Blended,蒸發性涼感,涼爽透氣,四面彈,單向導溼快乾,,舒適平滑縫合,舒適伸展,,,,,
145,women,2019-01-13,46,ODODOS High Waist Yoga Pants Tummy Control Workout Running 4 Way Stretch Yoga Leggings With Hidden Pocket,ododos,17.98,https://www.amazon.com/ODODOS-Control-Workout-Running-Leggings/dp/B077GMTKV9,all/any Spandex,Polyamide(Nylon) Blended,Polyester Blended,抗菌功能,單向導溼快乾,四面彈,,,,,,,,,
